0:0:0:0:0:0:0:1 - - [30/May/2022:19:15:20 +0900] "GET /Lecture-Web/Jquery/html05.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/May/2022:19:16:49 +0900] "GET /Lecture-Web/Jquery/html05.html HTTP/1.1" 200 3560
0:0:0:0:0:0:0:1 - - [30/May/2022:19:17:32 +0900] "GET /Lecture-Web/Jquery/html05.html HTTP/1.1" 200 3551
0:0:0:0:0:0:0:1 - - [30/May/2022:19:18:07 +0900] "GET /Lecture-Web/Jquery/html05.html HTTP/1.1" 200 3539
0:0:0:0:0:0:0:1 - - [30/May/2022:19:18:36 +0900] "GET /Lecture-Web/Jquery/html05.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/May/2022:19:18:42 +0900] "GET /Lecture-Web/Jquery/html05.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/May/2022:19:22:55 +0900] "GET /Lecture-Web/Jquery/html05.html HTTP/1.1" 200 3539
0:0:0:0:0:0:0:1 - - [30/May/2022:19:26:34 +0900] "GET /Lecture-Web/Jquery/html05.html HTTP/1.1" 200 3574
0:0:0:0:0:0:0:1 - - [30/May/2022:19:27:11 +0900] "GET /Lecture-Web/Jquery/html05.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/May/2022:19:27:51 +0900] "GET /Lecture-Web/Jquery/html05.html HTTP/1.1" 200 3572
0:0:0:0:0:0:0:1 - - [30/May/2022:19:28:33 +0900] "GET /Lecture-Web/Jquery/html05.html HTTP/1.1" 200 3574
0:0:0:0:0:0:0:1 - - [30/May/2022:19:29:09 +0900] "GET /Lecture-Web/Jquery/html05.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/May/2022:19:29:25 +0900] "GET /Lecture-Web/Jquery/html05.html HTTP/1.1" 200 3575
0:0:0:0:0:0:0:1 - - [30/May/2022:19:29:33 +0900] "GET /Lecture-Web/Jquery/html05.html HTTP/1.1" 200 3575
0:0:0:0:0:0:0:1 - - [30/May/2022:19:29:44 +0900] "GET /Lecture-Web/Jquery/html05.html HTTP/1.1" 200 3574
0:0:0:0:0:0:0:1 - - [30/May/2022:19:29:54 +0900] "GET /Lecture-Web/Jquery/html05.html HTTP/1.1" 200 3574
0:0:0:0:0:0:0:1 - - [30/May/2022:19:30:20 +0900] "GET /Lecture-Web/Jquery/html05.html HTTP/1.1" 200 3574
0:0:0:0:0:0:0:1 - - [30/May/2022:19:30:23 +0900] "GET /Lecture-Web/Jquery/html05.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/May/2022:19:30:46 +0900] "GET /Lecture-Web/Jquery/html05.html HTTP/1.1" 200 3601
0:0:0:0:0:0:0:1 - - [30/May/2022:19:31:02 +0900] "GET /Lecture-Web/Jquery/html05.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/May/2022:19:31:08 +0900] "GET /Lecture-Web/Jquery/html05.html HTTP/1.1" 200 3574
